timestamp,elapsed_ms,BMS_TX_STATE_10.IMD_Res_Neg_kohm,BMS_TX_STATE_10.IMD_Res_Pos_kohm,BMS_TX_STATE_5.Volt_1_x10_V,BMS_TX_STATE_5.Volt_2_x10_V,BMS_TX_STATE_6.Cell_Max_V,BMS_TX_STATE_6.Cell_Min_V,BMS_TX_STATE_7.Cell_Temp_Avg_degC,BMS_TX_STATE_7.Cell_Temp_Max_degC,BMS_TX_STATE_7.Cell_Temp_Min_degC,BMS_TX_STATE_7.Temp_1_degC,BMS_TX_STATE_7.Temp_2_degC,BMS_TX_STATE_7.Temp_3_degC,BMS_TX_STATE_7.Temp_4_degC,M160_Temperature_Set_1.INV_Module_A_Temp,M160_Temperature_Set_1.INV_Module_B_Temp,M160_Temperature_Set_1.INV_Module_C_Temp,M162_Temperature_Set_3.INV_Hot_Spot_Temp,M162_Temperature_Set_3.INV_Motor_Temp,M166_Current_Info.INV_DC_Bus_Current,M167_Voltage_Info.INV_DC_Bus_Voltage,M170_Internal_States.INV_Inverter_State,M170_Internal_States.INV_VSM_State,M172_Torque_And_Timer_Info.INV_Commanded_Torque,M172_Torque_And_Timer_Info.INV_Torque_Feedback
2025-03-03T21:44:39.401624,501,60.08881929749372,41.33200881721365,2.020153746464748,62.8205227797778,78.8939711404935,76.21522059776306,83.89676242849457,23.985061441116105,51.42507669140556,17.008598750557624,56.753423902672786,52.52910308443022,66.33863558795974,0.9139127098439448,33.23245204729908,72.37501254617335,46.07409297857844,59.916748004549106,74.82559795696359,17.35820627995893,54.575920278787436,95.13912443731373,45.86445172586282,91.53655849429498
2025-03-03T21:44:39.910471,1010,53.18768259024884,22.64367020634035,79.0189306363015,54.65609419871613,91.32045838233756,34.2929745457646,70.20490053300243,75.9830813866926,41.359481498296404,86.21661315841467,17.684329784668364,37.839341919958,15.566154184388758,6.764382086196974,29.825746104150507,74.82100985815217,46.37405588951334,29.849463502231654,37.05207683556518,76.22935354837081,45.05968786973769,45.088502168139186,29.10070286805222,74.31560691123511
2025-03-03T21:44:40.419421,1519,38.16634652485842,70.82954094901882,0.9215892987046836,89.25118728767883,93.39267297638425,76.62972748754376,20.228039098453877,66.55849688671681,42.04748818417173,71.0407123754378,5.125133535138737,98.82311517326187,88.74591126542988,23.55852572823468,28.045770265900316,13.17318466866081,56.31284361312575,29.19765385950115,24.61274498704261,9.967659354835778,67.46860678026333,39.878349624783304,66.45722984153785,34.6645419172766
2025-03-03T21:44:40.927057,2027,46.456447824758364,67.15707071005656,61.9568896997387,49.667141498716525,13.889464663413287,96.83299242717479,29.91400013378689,3.4647611938532386,61.33070430972668,47.5520692445455,64.91876297335692,30.351154991663588,56.01651901029104,26.664649578830335,72.09949103577614,88.08087352029048,70.6566556984024,11.88126728127762,51.90760973226928,88.53876764144984,41.63791676326092,23.0532210373513,35.02234450455328,89.7583371586834
2025-03-03T21:44:41.436426,2536,39.567387334556244,13.180088068672047,82.652845531133,19.166930212565468,37.36001625264457,18.09718924764817,80.99205565048275,70.1958008678385,81.21094411108747,65.58588331659281,32.04239950808104,70.98808775658574,83.03897871486201,95.14021370529842,96.67402843572565,52.7362226933479,18.255781852143883,76.17858174501347,72.36657837961712,47.71496451081393,75.58054340492536,1.1332772548967363,32.21053290859939,49.6575817369464
2025-03-03T21:44:41.944662,3045,59.285982535302615,38.688226383788724,1.136468576525973,9.458874463639845,98.58515563069238,9.92501138911165,64.2082073361052,3.9986931115849833,80.93634126997671,40.34620600548266,61.66254394433716,41.93042394371926,7.192521495862936,73.40098622022508,17.44326845080203,19.339120921094466,46.41685807474597,81.45530953556072,20.725140344020776,14.805934733189119,97.40444420315812,15.710461814421839,36.38470718868964,48.603177965975554
2025-03-03T21:44:42.454123,3554,55.93279383314672,0.8294737416451148,64.88329872403376,1.4052673923365067,98.08522314714311,97.05241658438494,34.22549351775468,87.40405493989535,71.87878670400656,78.63949515257657,74.12000504729123,25.937974065300963,38.6521678896742,16.655123194205544,27.84621946913124,21.012515978432578,72.07691688027346,14.703178601419642,77.1423151781345,12.445320676646709,63.47932945439494,54.42679479528106,14.869497553598565,44.22226845585955
2025-03-03T21:44:42.972248,4072,18.645138630907287,53.7248036144366,40.819244725276924,80.71794704497859,91.19343052216031,88.14243295939738,11.955269781376831,91.10279446604746,66.59752331952691,50.97992722750426,90.33789679316854,31.17128802107656,62.36814087781293,74.23125512960168,62.748329134225436,33.63482108045973,20.389495368942,56.92461994241608,90.68888645608453,95.92084068576445,72.82341342990009,26.955151520949492,76.63287198574724,30.89876833723668
2025-03-03T21:44:43.481323,4581,45.55903414031997,9.178540631453135,88.9521070482164,82.58732294486484,70.18010914846718,23.86802578368349,53.45926543055574,73.46744985457615,16.09586086810343,70.53205301637703,25.172737143710055,92.515223566018,4.658630429515764,23.863705680210067,90.45699489336475,52.87987819631608,40.669539782345,31.731912931819974,21.216261265100734,80.7977732644302,91.12218128580454,29.365681144991395,76.19264039012732,94.67472250350094
2025-03-03T21:44:43.990916,5091,42.41068379904086,31.386764302860225,59.20806231612943,0.19059482850593001,3.0268926284666597,93.30019303413137,1.1609110233335884,95.23816302056568,35.33970085449914,22.196313092260876,99.9067468461287,64.77085709345732,80.32382030528424,29.91683411383368,99.25548974182333,73.52391749208168,31.574914144089473,81.36644929039161,73.72273484717526,26.91751183099327,8.203667272102654,15.876430405232911,12.056025619968679,47.09056015361877
